uniqueID|UserID|SocietyID
11124|11124|71
11125|11125|5
11126|11126|71
11127|11127|56
11128|11128|42
11129|11129|23
11130|11130|33
11131|11131|79
11132|11132|34
11133|11133|62
11134|11134|16
11135|11135|12
11136|11136|75
11137|11137|38
11138|11138|55
11139|11139|37
11140|11140|59
11141|11141|6
11142|11142|70
11143|11143|42
11144|11144|44
11145|11145|43
11146|11146|29
11147|11147|80
11148|11148|25
11149|11149|8
11150|11150|14
11151|11151|73
11152|11152|34
11153|11153|12
11154|11154|36
11155|11155|35
11156|11156|24
11157|11157|74
11158|11158|62
11159|11159|30
11160|11160|1
11161|11161|59
11162|11162|4
11163|11163|2
11164|11164|22
11165|11165|39
11166|11166|24
11167|11167|47
11168|11168|43
11169|11169|64
11170|11170|66
11171|11171|10
11172|11172|45
11173|11173|36
11174|11174|40
11175|11175|72
11176|11176|52
11177|11177|7
11178|11178|78
11179|11179|16
11180|11180|31
11181|11181|68
11182|11182|31
11183|11183|23
11184|11184|51
11185|11185|4
11186|11186|15
11187|11187|40
11188|11188|32
11189|11189|39
11190|11190|8
11191|11191|57
11192|11192|55
11193|11193|52
11194|11194|71
11195|11195|68
11196|11196|17
11197|11197|19
11198|11198|5
11199|11199|74
11200|11200|58
11201|11201|19
11202|11202|44
11203|11203|62
11204|11204|11
11205|11205|19
11206|11206|13
11207|11207|27
11208|11208|55
11209|11209|65
11210|11210|5
11211|11211|4
11212|11212|75
11213|11213|72
11214|11214|25
11215|11215|78
11216|11216|25
11217|11217|66
11218|11218|59
11219|11219|18
11220|11220|51
11221|11221|64
11222|11222|29
11223|11223|39
11224|11224|45
11225|11225|64
11226|11226|63
11227|11227|2
11228|11228|37
11229|11229|63
11230|11230|21
11231|11231|48
11232|11232|11
11233|11233|36
11234|11234|47
11235|11235|44
11236|11236|21
11237|11237|4
11238|11238|53
11239|11239|10
11240|11240|19
11241|11241|17
11242|11242|53
11243|11243|18
11244|11244|72
11245|11245|45
11246|11246|55
11247|11247|18
11248|11248|53
11249|11249|47
11250|11250|57
11251|11251|69
11252|11252|76
11253|11253|44
11254|11254|58
11255|11255|8
11256|11256|3
11257|11257|16
11258|11258|54
11259|11259|32
11260|11260|1
11261|11261|63
11262|11262|25
11263|11263|29
11264|11264|31
11265|11265|54
11266|11266|44
11267|11267|48
11268|11268|1
11269|11269|8
11270|11270|55
11271|11271|26
11272|11272|30
11273|11273|40
11274|11274|55
11275|11275|24
11276|11276|11
11277|11277|45
11278|11278|32
11279|11279|62
11280|11280|22
11281|11281|25
11282|11282|28
11283|11283|6
11284|11284|60
11285|11285|40
11286|11286|10
11287|11287|5
11288|11288|9
11289|11289|23
11290|11290|57
11291|11291|50
11292|11292|31
11293|11293|17
11294|11294|34
11295|11295|5
11296|11296|62
11297|11297|5
11298|11298|47
11299|11299|51
11300|11300|12
11301|11301|38
11302|11302|75
11303|11303|11
11304|11304|70
11305|11305|29
11306|11306|28
11307|11307|40
11308|11308|8
11309|11309|11
11310|11310|56
11311|11311|57
11312|11312|29
11313|11313|27
11314|11314|18
11315|11315|14
11316|11316|60
11317|11317|7
11318|11318|37
11319|11319|62
11320|11320|62
11321|11321|33
11322|11322|34
11323|11323|71
11324|11324|54
11325|11325|2
11326|11326|9
11327|11327|51
11328|11328|19
11329|11329|15
11330|11330|42
11331|11331|13
11332|11332|20
11333|11333|71
11334|11334|30
11335|11335|39
11336|11336|25
11337|11337|11
11338|11338|35
11339|11339|7
11340|11340|53
11341|11341|11
11342|11342|33
11343|11343|3
11344|11344|39
11345|11345|1
11346|11346|12
11347|11347|67
11348|11348|47
11349|11349|68
11350|11350|2
11351|11351|19
11352|11352|10
11353|11353|51
11354|11354|47
11355|11355|25
11356|11356|21
11357|11357|74
11358|11358|30
11359|11359|50
11360|11360|71
11361|11361|52
11362|11362|69
11363|11363|13
11364|11364|43
11365|11365|4
11366|11366|74
11367|11367|1
11368|11368|49
11369|11369|75
11370|11370|46
11371|11371|44
11372|11372|62
11373|11373|80
11374|11374|74
11375|11375|64
11376|11376|70
11377|11377|34
11378|11378|58
11379|11379|26
11380|11380|67
11381|11381|69
11382|11382|28
11383|11383|36
11384|11384|13
11385|11385|33
11386|11386|68
11387|11387|79
11388|11388|62
11389|11389|24
11390|11390|80
11391|11391|47
11392|11392|17
11393|11393|30
11394|11394|62
11395|11395|24
11396|11396|79
11397|11397|44
11398|11398|5
11399|11399|8
11400|11400|80
11401|11401|8
11402|11402|74
11403|11403|40
11404|11404|66
11405|11405|72
11406|11406|47
11407|11407|53
11408|11408|62
11409|11409|11
11410|11410|74
11411|11411|61
11412|11412|23
11413|11413|17
11414|11414|23
11415|11415|13
11416|11416|34
11417|11417|4
11418|11418|11
11419|11419|75
11420|11420|43
11421|11421|78
11422|11422|11
11423|11423|79
11424|11424|2
11425|11425|6
11426|11426|68
11427|11427|71
11428|11428|31
11429|11429|4
11430|11430|15
11431|11431|51
11432|11432|77
11433|11433|20
11434|11434|53
11435|11435|28
11436|11436|25
11437|11437|8
11438|11438|37
11439|11439|64
11440|11440|2
11441|11441|62
11442|11442|47
11443|11443|80
11444|11444|59
11445|11445|40
11446|11446|67
11447|11447|28
11448|11448|21
11449|11449|50
11450|11450|50
11451|11451|33
11452|11452|69
11453|11453|14
11454|11454|61
11455|11455|48
11456|11456|65
11457|11457|7
11458|11458|15
11459|11459|62
11460|11460|78
11461|11461|17
11462|11462|57
11463|11463|10
11464|11464|37
11465|11465|3
11466|11466|61
11467|11467|45
11468|11468|18
11469|11469|10
11470|11470|56
11471|11471|46
11472|11472|30
11473|11473|34
11474|11474|59
11475|11475|21
11476|11476|55
11477|11477|56
11478|11478|73
11479|11479|31
11480|11480|25
11481|11481|17
11482|11482|57
11483|11483|19
11484|11484|47
11485|11485|9
11486|11486|13
11487|11487|64
11488|11488|66
11489|11489|60
11490|11490|44
11491|11491|50
11492|11492|73
11493|11493|25
11494|11494|43
11495|11495|45
11496|11496|63
11497|11497|27
11498|11498|3
11499|11499|25
11500|11500|38
11501|11501|61
11502|11502|50
11503|11503|48
11504|11504|57
11505|11505|72
11506|11506|71
11507|11507|6
11508|11508|9
11509|11509|31
11510|11510|80
11511|11511|21
11512|11512|77
11513|11513|45
11514|11514|39
11515|11515|61
11516|11516|74
11517|11517|27
11518|11518|27
11519|11519|44
11520|11520|11
11521|11521|75
11522|11522|30
11523|11523|9
11524|11524|63
11525|11525|6
11526|11526|44
11527|11527|27
11528|11528|57
11529|11529|37
11530|11530|13
11531|11531|14
11532|11532|11
11533|11533|62
11534|11534|77
11535|11535|4
11536|11536|67
11537|11537|34
11538|11538|24
11539|11539|55
11540|11540|57
11541|11541|17
11542|11542|14
11543|11543|28
11544|11544|21
11545|11545|43
11546|11546|61
11547|11547|79
11548|11548|72
11549|11549|77
11550|11550|58
11551|11551|67
11552|11552|68
11553|11553|24
11554|11554|38
11555|11555|51
11556|11556|53
11557|11557|55
11558|11558|43
11559|11559|2
11560|11560|7
11561|11561|21
11562|11562|11
11563|11563|44
11564|11564|2
11565|11565|44
11566|11566|32
11567|11567|56
11568|11568|63
11569|11569|79
11570|11570|40
11571|11571|37
11572|11572|70
11573|11573|53
11574|11574|5
11575|11575|80
11576|11576|32
11577|11577|4
11578|11578|4
11579|11579|51
11580|11580|38
11581|11581|13
11582|11582|69
11583|11583|6
11584|11584|68
11585|11585|18
11586|11586|70
11587|11587|6
11588|11588|77
11589|11589|23
11590|11590|13
11591|11591|28
11592|11592|64
11593|11593|19
11594|11594|14
11595|11595|58
11596|11596|1
11597|11597|37
11598|11598|1
11599|11599|30
11600|11600|4
11601|11601|32
11602|11602|7
11603|11603|33
11604|11604|15
11605|11605|26
11606|11606|60
11607|11607|2
11608|11608|17
11609|11609|45
11610|11610|79
11611|11611|17
11612|11612|74
11613|11613|77
11614|11614|42
11615|11615|65
11616|11616|62
11617|11617|66
11618|11618|6
11619|11619|35
11620|11620|10
11621|11621|56
11622|11622|11
11623|11623|52
11624|11624|52
11625|11625|33
11626|11626|58
11627|11627|11
11628|11628|55
11629|11629|42
11630|11630|46
11631|11631|23
11632|11632|48
11633|11633|8
11634|11634|8
11635|11635|62
11636|11636|62
11637|11637|44
11638|11638|41
11639|11639|70
11640|11640|65
11641|11641|68
11642|11642|71
11643|11643|69
11644|11644|34
11645|11645|75
11646|11646|45
11647|11647|77
11648|11648|58
11649|11649|6
11650|11650|8
11651|11651|46
11652|11652|12
11653|11653|36
11654|11654|32
11655|11655|9
11656|11656|68
11657|11657|40
11658|11658|13
11659|11659|10
11660|11660|45
11661|11661|59
11662|11662|75
11663|11663|34
11664|11664|32
11665|11665|27
11666|11666|14
11667|11667|23
11668|11668|7
11669|11669|22
11670|11670|51
11671|11671|50
11672|11672|1
11673|11673|68
11674|11674|46
11675|11675|44
11676|11676|55
11677|11677|57
11678|11678|42
11679|11679|50
11680|11680|37
11681|11681|70
11682|11682|27
11683|11683|38
11684|11684|37
11685|11685|44
11686|11686|5
11687|11687|22
11688|11688|58
11689|11689|34
11690|11690|15
11691|11691|48
11692|11692|37
11693|11693|39
11694|11694|9
11695|11695|68
11696|11696|40
11697|11697|76
11698|11698|77
11699|11699|50
11700|11700|47
11701|11701|42
11702|11702|11
11703|11703|50
11704|11704|61
11705|11705|69
11706|11706|45
11707|11707|1
11708|11708|76
11709|11709|57
11710|11710|33
11711|11711|18
11712|11712|19
11713|11713|20
11714|11714|14
11715|11715|20
11716|11716|69
11717|11717|73
11718|11718|26
11719|11719|64
11720|11720|60
11721|11721|78
11722|11722|11
11723|11723|40
11724|11724|45
11725|11725|40
11726|11726|30
11727|11727|47
11728|11728|10
11729|11729|64
11730|11730|56
11731|11731|24
11732|11732|62
11733|11733|6
11734|11734|72
11735|11735|42
11736|11736|42
11737|11737|20
11738|11738|76
11739|11739|13
11740|11740|77
11741|11741|77
11742|11742|64
11743|11743|61
11744|11744|48
11745|11745|79
11746|11746|6
11747|11747|16
11748|11748|37
11749|11749|29
11750|11750|77
11751|11751|24
11752|11752|6
11753|11753|29
11754|11754|17
11755|11755|66
11756|11756|66
11757|11757|67
11758|11758|76
11759|11759|54
11760|11760|76
11761|11761|5
11762|11762|11
11763|11763|20
11764|11764|35
11765|11765|27
11766|11766|72
11767|11767|61
11768|11768|59
11769|11769|40
11770|11770|56
11771|11771|31
11772|11772|5
11773|11773|50
11774|11774|71
11775|11775|28
11776|11776|74
11777|11777|33
11778|11778|52
11779|11779|53
11780|11780|28
11781|11781|55
11782|11782|24
11783|11783|69
11784|11784|46
11785|11785|4
11786|11786|35
11787|11787|13
11788|11788|17
11789|11789|48
11790|11790|11
11791|11791|30
11792|11792|61
11793|11793|26
11794|11794|12
11795|11795|29
11796|11796|24
11797|11797|31
11798|11798|5
11799|11799|30
11800|11800|66
11801|11801|49
11802|11802|13
11803|11803|70
11804|11804|19
11805|11805|2
11806|11806|77
11807|11807|20
11808|11808|78
11809|11809|1
11810|11810|46
11811|11811|6
11812|11812|10
11813|11813|28
11814|11814|10
11815|11815|30
11816|11816|56
11817|11817|36
11818|11818|27
11819|11819|80
11820|11820|55
11821|11821|76
11822|11822|5
11823|11823|59
11824|11824|62
11825|11825|42
11826|11826|60
11827|11827|77
11828|11828|16
11829|11829|45
11830|11830|78
11831|11831|55
11832|11832|52
11833|11833|74
11834|11834|28
11835|11835|10
11836|11836|67
11837|11837|39
11838|11838|43
11839|11839|30
11840|11840|4
11841|11841|66
11842|11842|17
11843|11843|25
11844|11844|76
11845|11845|68
11846|11846|38
11847|11847|36
11848|11848|73
11849|11849|70
11850|11850|63
11851|11851|42
11852|11852|12
11853|11853|24
11854|11854|9
11855|11855|1
11856|11856|68
11857|11857|59
11858|11858|67
11859|11859|78
11860|11860|26
11861|11861|52
11862|11862|74
11863|11863|31
11864|11864|54
11865|11865|48
11866|11866|32
11867|11867|7
11868|11868|5
11869|11869|35
11870|11870|61
11871|11871|2
11872|11872|78
11873|11873|49
11874|11874|48
11875|11875|7
11876|11876|74
11877|11877|60
11878|11878|79
11879|11879|16
11880|11880|21
11881|11881|10
11882|11882|74
11883|11883|44
11884|11884|9
11885|11885|58
11886|11886|39
11887|11887|56
11888|11888|52
11889|11889|76
11890|11890|44
11891|11891|37
11892|11892|35
11893|11893|58
11894|11894|35
11895|11895|64
11896|11896|27
11897|11897|16
11898|11898|2
11899|11899|32
11900|11900|72
11901|11901|46
11902|11902|51
11903|11903|37
11904|11904|5
11905|11905|1
11906|11906|26
11907|11907|33
11908|11908|30
11909|11909|74
11910|11910|38
11911|11911|50
11912|11912|8
11913|11913|11
11914|11914|20
11915|11915|77
11916|11916|36
11917|11917|51
11918|11918|20
11919|11919|5
11920|11920|35
11921|11921|26
11922|11922|49
11923|11923|73
11924|11924|19
11925|11925|38
11926|11926|40
11927|11927|45
11928|11928|75
11929|11929|18
11930|11930|17
11931|11931|33
11932|11932|5
11933|11933|7
11934|11934|24
11935|11935|62
11936|11936|57
11937|11937|72
11938|11938|43
11939|11939|21
11940|11940|53
11941|11941|63
11942|11942|40
11943|11943|47
11944|11944|64
11945|11945|67
11946|11946|70
11947|11947|63
11948|11948|17
11949|11949|47
11950|11950|49
11951|11951|58
11952|11952|68
11953|11953|16
11954|11954|34
11955|11955|31
11956|11956|17
11957|11957|69
11958|11958|55
11959|11959|28
11960|11960|28
11961|11961|29
11962|11962|30
11963|11963|29
11964|11964|13
11965|11965|42
11966|11966|64
11967|11967|62
11968|11968|6
11969|11969|20
11970|11970|34
11971|11971|36
11972|11972|17
11973|11973|38
11974|11974|75
11975|11975|63
11976|11976|47
11977|11977|41
11978|11978|27
11979|11979|9
11980|11980|18
11981|11981|58
11982|11982|27
11983|11983|47
11984|11984|49
11985|11985|68
11986|11986|65
11987|11987|53
11988|11988|55
11989|11989|5
11990|11990|4
11991|11991|40
11992|11992|41
11993|11993|47
11994|11994|77
11995|11995|67
11996|11996|62
11997|11997|12
11998|11998|56
11999|11999|34
12000|12000|66
12001|12001|72
12002|12002|37
12003|12003|51
12004|12004|28
12005|12005|72
12006|12006|23
12007|12007|31
12008|12008|64
12009|12009|61
12010|12010|4
12011|12011|52
12012|12012|17
12013|12013|30
12014|12014|50
12015|12015|24
12016|12016|37
12017|12017|24
12018|12018|54
12019|12019|37
12020|12020|56
12021|12021|68
12022|12022|18
12023|12023|65
12024|12024|74
12025|12025|7
12026|12026|37
12027|12027|44
12028|12028|72
12029|12029|11
12030|12030|57
12031|12031|10
12032|12032|60
12033|12033|36
12034|12034|28
12035|12035|20
12036|12036|45
12037|12037|60
12038|12038|2
12039|12039|9
12040|12040|35
12041|12041|19
12042|12042|36
12043|12043|6
12044|12044|80
12045|12045|42
12046|12046|57
12047|12047|15
12048|12048|36
12049|12049|61
12050|12050|54
12051|12051|72
12052|12052|32
12053|12053|21
12054|12054|39
12055|12055|46
12056|12056|24
12057|12057|62
12058|12058|9
12059|12059|62
12060|12060|9
12061|12061|15
12062|12062|43
12063|12063|12
12064|12064|71
12065|12065|21
12066|12066|18
12067|12067|5
12068|12068|31
12069|12069|40
12070|12070|48
12071|12071|27
12072|12072|28
12073|12073|73
12074|12074|5
12075|12075|65
12076|12076|30
12077|12077|71
12078|12078|10
12079|12079|46
12080|12080|64
12081|12081|9
12082|12082|5
12083|12083|47
12084|12084|73
12085|12085|47
12086|12086|19
12087|12087|26
12088|12088|36
12089|12089|50
12090|12090|40
12091|12091|35
12092|12092|37
12093|12093|41
12094|12094|21
12095|12095|73
12096|12096|29
12097|12097|40
12098|12098|20
12099|12099|62
12100|12100|15
12101|12101|34
12102|12102|57
12103|12103|79
12104|12104|50
12105|12105|61
12106|12106|3
12107|12107|43
12108|12108|4
12109|12109|14
12110|12110|45
12111|12111|54
12112|12112|48
12113|12113|11
12114|12114|34
12115|12115|21
12116|12116|45
12117|12117|38
12118|12118|50
12119|12119|72
12120|12120|78
12121|12121|18
12122|12122|8
12123|12123|19
12124|12124|12
12125|12125|18
12126|12126|34
12127|12127|58
12128|12128|48
12129|12129|54
12130|12130|59
12131|12131|14
12132|12132|42
12133|12133|28
12134|12134|31
12135|12135|55
12136|12136|68
12137|12137|62
12138|12138|15
12139|12139|28
12140|12140|36
12141|12141|26
12142|12142|19
12143|12143|49
12144|12144|33
12145|12145|68
12146|12146|29
12147|12147|29
12148|12148|6
12149|12149|49
12150|12150|23
12151|12151|52
12152|12152|36
12153|12153|45
12154|12154|72
12155|12155|80
12156|12156|44
12157|12157|22
12158|12158|53
12159|12159|47
12160|12160|54
12161|12161|20
12162|12162|10
12163|12163|26
12164|12164|1
12165|12165|29
12166|12166|67
12167|12167|43
12168|12168|4
12169|12169|55
12170|12170|38
12171|12171|53
12172|12172|32
12173|12173|9
12174|12174|13
12175|12175|47
12176|12176|15
12177|12177|42
12178|12178|22
12179|12179|41
12180|12180|24
12181|12181|6
12182|12182|48
12183|12183|53
12184|12184|26
12185|12185|11
12186|12186|25
12187|12187|14
12188|12188|74
12189|12189|15
12190|12190|38
12191|12191|19
12192|12192|39
12193|12193|41
12194|12194|45
12195|12195|73
12196|12196|67
12197|12197|51
12198|12198|59
12199|12199|3
12200|12200|56
12201|12201|23
12202|12202|19
12203|12203|28
12204|12204|29
12205|12205|47
12206|12206|52
12207|12207|17
12208|12208|16
12209|12209|4
12210|12210|60
12211|12211|41
12212|12212|19
12213|12213|56
12214|12214|71
12215|12215|64
12216|12216|24
12217|12217|35
12218|12218|63
12219|12219|56
12220|12220|20
12221|12221|27
12222|12222|41
12223|12223|45
12224|12224|28
12225|12225|2
12226|12226|30
12227|12227|78
12228|12228|24
12229|12229|77
12230|12230|39
12231|12231|42
12232|12232|60
12233|12233|58
12234|12234|20
12235|12235|69
12236|12236|73
12237|12237|51
12238|12238|61
12239|12239|79
12240|12240|47
12241|12241|46
12242|12242|15
12243|12243|2
12244|12244|55
12245|12245|31
12246|12246|78
12247|12247|7
12248|12248|50
12249|12249|54
12250|12250|13
12251|12251|12
12252|12252|69
12253|12253|47
12254|12254|75
12255|12255|65
12256|12256|73
12257|12257|1
12258|12258|71
12259|12259|35
12260|12260|10
12261|12261|79
12262|12262|19
12263|12263|71
12264|12264|75
12265|12265|31
12266|12266|23
12267|12267|68
12268|12268|33
12269|12269|39
12270|12270|46
12271|12271|59
12272|12272|63
12273|12273|62
12274|12274|75
12275|12275|53
12276|12276|65
12277|12277|64
12278|12278|14
12279|12279|30
12280|12280|80
12281|12281|39
12282|12282|28
12283|12283|62
12284|12284|25
12285|12285|76
12286|12286|50
12287|12287|8
12288|12288|32
12289|12289|43
12290|12290|58
12291|12291|69
12292|12292|48
12293|12293|23
12294|12294|52
12295|12295|1
12296|12296|37
12297|12297|7
12298|12298|48
12299|12299|36
12300|12300|10
12301|12301|24
12302|12302|49
12303|12303|53
12304|12304|3
12305|12305|14
12306|12306|28
12307|12307|25
12308|12308|11
12309|12309|2
12310|12310|5
12311|12311|64
12312|12312|5
12313|12313|3
12314|12314|44
12315|12315|11
12316|12316|56
12317|12317|26
12318|12318|31
12319|12319|36
12320|12320|70
12321|12321|15
12322|12322|11
12323|12323|78
12324|12324|2
12325|12325|68
12326|12326|10
12327|12327|1
12328|12328|48
12329|12329|23
12330|12330|9
12331|12331|9
12332|12332|15
12333|12333|14
12334|12334|66
12335|12335|59
12336|12336|58
12337|12337|71
12338|12338|12
12339|12339|21
12340|12340|24
12341|12341|76
12342|12342|78
12343|12343|51
12344|12344|73
12345|12345|59
12346|12346|50
12347|12347|3
12348|12348|8
12349|12349|27
12350|12350|21
12351|12351|13
12352|12352|61
12353|12353|23
12354|12354|11
12355|12355|72
12356|12356|69
12357|12357|15
12358|12358|27
12359|12359|15
12360|12360|15
12361|12361|30
12362|12362|70
12363|12363|7
12364|12364|30
12365|12365|67
12366|12366|23
12367|12367|24
12368|12368|65
12369|12369|13
12370|12370|24
12371|12371|6
12372|12372|59
12373|12373|65
12374|12374|27
12375|12375|34
12376|12376|75
12377|12377|79
12378|12378|6
12379|12379|9
12380|12380|74
12381|12381|24
12382|12382|28
12383|12383|28
12384|12384|36
12385|12385|33
12386|12386|55
12387|12387|12
12388|12388|25
12389|12389|4
12390|12390|18
12391|12391|77
12392|12392|11
12393|12393|21
12394|12394|80
12395|12395|44
12396|12396|20
12397|12397|34
12398|12398|44
12399|12399|66
12400|12400|60
12401|12401|79
12402|12402|25
12403|12403|60
12404|12404|27
12405|12405|68
12406|12406|56
12407|12407|33
12408|12408|32
12409|12409|48
12410|12410|23
12411|12411|3
12412|12412|9
12413|12413|32
12414|12414|79
12415|12415|30
12416|12416|64
12417|12417|69
12418|12418|19
12419|12419|70
12420|12420|27
12421|12421|67
12422|12422|52
12423|12423|11
12424|12424|80
12425|12425|68
12426|12426|30
12427|12427|58
12428|12428|51
12429|12429|42
12430|12430|22
12431|12431|71
12432|12432|15
12433|12433|14
12434|12434|14
12435|12435|7
12436|12436|38
12437|12437|37
12438|12438|69
12439|12439|12
12440|12440|23
12441|12441|13
12442|12442|75
12443|12443|2
12444|12444|77
12445|12445|69
12446|12446|72
12447|12447|32
12448|12448|73
12449|12449|3
12450|12450|51
12451|12451|16
12452|12452|44
12453|12453|34
12454|12454|80
12455|12455|38
12456|12456|32
12457|12457|58
12458|12458|43
12459|12459|8
12460|12460|65
12461|12461|76
12462|12462|34
12463|12463|1
12464|12464|80
12465|12465|32
12466|12466|44
12467|12467|58
12468|12468|31
12469|12469|47
12470|12470|71
12471|12471|70
12472|12472|26
12473|12473|44
12474|12474|5
12475|12475|15
12476|12476|32
12477|12477|48
12478|12478|19
12479|12479|68
12480|12480|37
12481|12481|32
12482|12482|30
12483|12483|45
12484|12484|34
12485|12485|5
12486|12486|57
12487|12487|26
12488|12488|79
12489|12489|25
12490|12490|41
12491|12491|42
12492|12492|11
12493|12493|73
12494|12494|13
12495|12495|18
12496|12496|76
12497|12497|64
12498|12498|45
12499|12499|9
12500|12500|1
12501|12501|1
12502|12502|2
12503|12503|50
12504|12504|7
12505|12505|29
12506|12506|43
12507|12507|26
12508|12508|52
12509|12509|63
12510|12510|3
12511|12511|1
12512|12512|25
12513|12513|5
12514|12514|52
12515|12515|13
12516|12516|17
12517|12517|56
12518|12518|25
12519|12519|36
12520|12520|70
12521|12521|62
12522|12522|58
12523|12523|47
12524|12524|13
12525|12525|78
12526|12526|24
12527|12527|32
12528|12528|65
12529|12529|39
12530|12530|36
12531|12531|60
12532|12532|14
12533|12533|74
12534|12534|21
12535|12535|52
12536|12536|9
12537|12537|53
12538|12538|46
12539|12539|3
12540|12540|35
12541|12541|40
12542|12542|12
12543|12543|48
12544|12544|66
12545|12545|16
12546|12546|16
12547|12547|2
12548|12548|49
12549|12549|7
12550|12550|57
12551|12551|74
12552|12552|53
12553|12553|13
12554|12554|19
12555|12555|53
12556|12556|53
12557|12557|3
12558|12558|28
12559|12559|38
12560|12560|18
12561|12561|35
12562|12562|44
12563|12563|65
12564|12564|7
12565|12565|72
12566|12566|51
12567|12567|39
12568|12568|38
12569|12569|21
12570|12570|7
12571|12571|69
12572|12572|34
12573|12573|46
12574|12574|34
12575|12575|48
12576|12576|36
12577|12577|56
12578|12578|27
12579|12579|5
12580|12580|52
12581|12581|18
12582|12582|36
12583|12583|50
12584|12584|7
12585|12585|33
12586|12586|3
12587|12587|44
12588|12588|62
12589|12589|45
12590|12590|76
12591|12591|51
12592|12592|56
12593|12593|66
12594|12594|12
12595|12595|69
12596|12596|27
12597|12597|71
12598|12598|75
12599|12599|34
12600|12600|2
12601|12601|67
12602|12602|40
12603|12603|39
12604|12604|38
12605|12605|39
12606|12606|41
12607|12607|24
12608|12608|62
12609|12609|78
12610|12610|69
12611|12611|57
12612|12612|16
12613|12613|76
12614|12614|39
12615|12615|22
12616|12616|29
12617|12617|71
12618|12618|53
12619|12619|1
12620|12620|42
12621|12621|1
12622|12622|62
12623|12623|54
12624|12624|71
12625|12625|30
12626|12626|27
12627|12627|50
12628|12628|8
12629|12629|75
12630|12630|68
12631|12631|25
12632|12632|25
12633|12633|16
12634|12634|79
12635|12635|58
12636|12636|18
12637|12637|76
12638|12638|32
12639|12639|68
12640|12640|70
12641|12641|68
12642|12642|4
12643|12643|54
12644|12644|5
12645|12645|47
12646|12646|71
12647|12647|57
12648|12648|21
12649|12649|6
12650|12650|23
12651|12651|14
12652|12652|37
12653|12653|63
12654|12654|61
12655|12655|64
12656|12656|37
12657|12657|69
12658|12658|30
12659|12659|12
12660|12660|16
12661|12661|18
12662|12662|33
12663|12663|51
12664|12664|80
12665|12665|18
12666|12666|72
12667|12667|21
12668|12668|53
12669|12669|54
12670|12670|5
12671|12671|5
12672|12672|77
12673|12673|20
12674|12674|55
12675|12675|60
12676|12676|4
12677|12677|38
12678|12678|4
12679|12679|54
12680|12680|72
12681|12681|30
12682|12682|69
12683|12683|2
12684|12684|10
12685|12685|12
12686|12686|67
12687|12687|22
12688|12688|71
12689|12689|16
12690|12690|73
12691|12691|27
12692|12692|44
12693|12693|29
12694|12694|55
12695|12695|57
12696|12696|14
12697|12697|15
12698|12698|80
12699|12699|14
12700|12700|19
12701|12701|67
12702|12702|40
12703|12703|44
12704|12704|16
12705|12705|39
12706|12706|50
12707|12707|13
12708|12708|71
12709|12709|49
12710|12710|17
12711|12711|24
12712|12712|73
12713|12713|34
12714|12714|34
12715|12715|17
12716|12716|1
12717|12717|6
12718|12718|31
12719|12719|36
12720|12720|54
12721|12721|37
12722|12722|76
12723|12723|14
12724|12724|57
12725|12725|49
12726|12726|38
12727|12727|13
12728|12728|73
12729|12729|11
12730|12730|53
12731|12731|48
12732|12732|80
12733|12733|27
12734|12734|63
12735|12735|75
12736|12736|45
12737|12737|35
12738|12738|29
12739|12739|44
12740|12740|35
12741|12741|53
12742|12742|33
12743|12743|60
12744|12744|27
12745|12745|34
12746|12746|2
12747|12747|11
12748|12748|23
12749|12749|29
12750|12750|65
12751|12751|53
12752|12752|14
12753|12753|38
12754|12754|33
12755|12755|49
12756|12756|72
12757|12757|80
12758|12758|33
12759|12759|10
12760|12760|62
12761|12761|35
12762|12762|39
12763|12763|77
12764|12764|61
12765|12765|57
12766|12766|77
12767|12767|2
12768|12768|27
12769|12769|68
12770|12770|66
12771|12771|46
12772|12772|5
12773|12773|25
12774|12774|34
12775|12775|24
12776|12776|16
12777|12777|74
12778|12778|23
12779|12779|55
12780|12780|75
12781|12781|37
12782|12782|9
12783|12783|6
12784|12784|9
12785|12785|37
12786|12786|7
12787|12787|63
12788|12788|32
12789|12789|15
12790|12790|38
12791|12791|73
12792|12792|77
12793|12793|73
12794|12794|76
12795|12795|46
12796|12796|31
12797|12797|79
12798|12798|40
12799|12799|31
12800|12800|34
12801|12801|74
12802|12802|60
12803|12803|2
12804|12804|56
12805|12805|42
12806|12806|49
12807|12807|65
12808|12808|62
12809|12809|39
12810|12810|47
12811|12811|48
12812|12812|40
12813|12813|4
12814|12814|72
12815|12815|39
12816|12816|75
12817|12817|47
12818|12818|66
12819|12819|40
12820|12820|49
12821|12821|10
12822|12822|27
12823|12823|58
12824|12824|70
12825|12825|79
12826|12826|4
12827|12827|42
12828|12828|68
12829|12829|80
12830|12830|9
12831|12831|56
12832|12832|67
12833|12833|19
12834|12834|77
12835|12835|20
12836|12836|23
12837|12837|24
12838|12838|49
12839|12839|8
12840|12840|16
12841|12841|65
12842|12842|28
12843|12843|33
12844|12844|29
12845|12845|7
12846|12846|78
12847|12847|15
12848|12848|38
12849|12849|77
12850|12850|33
12851|12851|11
12852|12852|66
12853|12853|49
12854|12854|34
12855|12855|43
12856|12856|62
12857|12857|46
12858|12858|52
12859|12859|66
12860|12860|72
12861|12861|23
12862|12862|62
12863|12863|26
12864|12864|10
12865|12865|4
12866|12866|76
12867|12867|46
12868|12868|44
12869|12869|28
12870|12870|13
12871|12871|37
